SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id
3137,411,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Son Tra 1A ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.42447,14.84632,
3138,412,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Son Tra 1B ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.453365,14.869594,
3139,413,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Son Tra 1C ,SEAWEA_UNKNOWN,Vietnam,2021,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.47422,14.90782,
3140,446,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Song Rieng ,SEAWEA_UNKNOWN,Vietnam,2012,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,2.95,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.37123,15.16787,
3141,21,Dak Ba,SEAWEA_UNKNOWN,Dak Ba ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,19.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.27579,15.05872,
3142,35,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Dak Re 2 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,10,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.52626,14.66236,
3143,113,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nam Vao 2 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,8.6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.25053,15.01221,
3144,120,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nuoc Long ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,39,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.557503,14.736855,
3145,121,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nuoc Long 1 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,3.2,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.52225,14.755579,
3146,122,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nuoc Long 2 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,6.4,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.556975,14.75687,
3147,158,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thuong Son Tay ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,10,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.3205,15.02309,
3148,159,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Tra Khuc 1 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.52559,15.01249,
3149,161,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Tra Phong A ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,20,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.32451,15.16697,
3150,7094,Dinh Binh,Dinh Binh,Dinh Binh,Storage,Vietnam,2008,Operational,55,571,13.07155892,5.773320578,12,230.9255238,51.69950679,226,21.3,-999.9,-999.9,75.40794844,30.74,-999.9,9.9,Flood control,SEAWEA_UNKNOWN,108.772744,14.157348,24
3151,39216,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2014,Operational,-99,-99,-99,-99,-99,-99,-99,-99,16.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.685308,14.302285,
3152,7742,SEAWEA_UNKNOWN,Tra Xom,Tra Xom,Storage,Vietnam,2013,Operational,-99,-999.9,-999.9,-999.9,2.51,-999.9,-999.9,25.74,10.19999981,-999.9,-999.9,-999.9,486.5,-999.9,20,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.7222,14.2875,
3153,7745,SEAWEA_UNKNOWN,Vinh Son,Vinh Son,Storage,Vietnam,2001,Operational,-99,-999.9,-999.9,-999.9,2.51,-999.9,-999.9,25.74,10.19999981,-999.9,-999.9,-999.9,88,-999.9,66,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.6943,14.3656,
3154,7746,SEAWEA_UNKNOWN,Vinh Son V,Vinh Son 5,Run of River,Vietnam,2014,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,48.8,-999.9,28,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.7203,14.3611,
3155,232,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Ken Lut Ha ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.734969,14.21731,
3156,520,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Van Phong ,SEAWEA_UNKNOWN,Vietnam,2015,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.873246,13.936961,
3157,523,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vinh Son 4 ,SEAWEA_UNKNOWN,Vietnam,2018,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.714731,14.377823,
3158,3462,SEAWEA_UNKNOWN,Vinh Son 3,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2014,Under Construction,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,108.6678018,14.42386483,
3159,7130,Quang Tri,Quang Tri,Rao Quan 1 ,SEAWEA_UNKNOWN,Vietnam,2008,Operational,75,-99,10.31408012,5.292466844,8,200.7828173,82.17032491,163,19.6,-999.9,-999.9,469.2476931,-99,-999.9,64,Hydropower,SEAWEA_UNKNOWN,106.703153,16.689485,138
3160,10236,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1996,Operational,-99,-99,-99,-99,-99,-99,-99,-99,17.1,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.063116,16.877273,
3161,22079,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.6,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.082597,16.812831,
3162,22083,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.1015,16.797539,
3163,22084,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99,-99,-99,-99,-99,-99,-99,-99,14.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.042988,16.793382,
3164,22090,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99,-99,-99,-99,-99,-99,-99,-99,15.6,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.155924,16.743787,
3165,22092,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,15.5,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.151006,16.722917,
3166,26272,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1999,Operational,-99,-99,-99,-99,-99,-99,-99,-99,13.4,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.979923,16.783818,
3167,32645,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1999,Operational,-99,-99,-99,-99,-99,-99,-99,-99,13.6,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.054991,16.80034,
3168,4,La To,SEAWEA_UNKNOWN,La To ,SEAWEA_UNKNOWN,Vietnam,2020,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,12.6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.00454,16.50684,
3169,152,Da Krong 1,SEAWEA_UNKNOWN,Dakrong 1 ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,12,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.97172,16.49448,
3170,153,Da Krong 2,SEAWEA_UNKNOWN,Dakrong 2 ,SEAWEA_UNKNOWN,Vietnam,2013,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.81677,16.64871,
3171,154,Da Krong 3,SEAWEA_UNKNOWN,Dakrong 3 ,SEAWEA_UNKNOWN,Vietnam,2012,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.95376,16.56032,
3172,155,Da Krong 4,SEAWEA_UNKNOWN,Dakrong 4 ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,28,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.881987,16.596241,
3173,186,Ha Rao Quan,SEAWEA_UNKNOWN,Ha Rao Quan ,SEAWEA_UNKNOWN,Vietnam,2011,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,6.4,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.76996,16.64672,
3174,238,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Khe Giong ,SEAWEA_UNKNOWN,Vietnam,2020,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,4.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.79799,16.59259,
3175,239,Khe Nghi,SEAWEA_UNKNOWN,Khe Nghi ,SEAWEA_UNKNOWN,Vietnam,2016,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.77869,16.7044,
3176,42,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Dakrong 5 ,SEAWEA_UNKNOWN,Vietnam,2099,Potential,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,10,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.98814,16.46652,
3177,7276,Prasae,Prasae,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,2005,Operational,24,2380,3.944,-99,-99,322,-99,252,7.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,101.563552,12.978951,
3178,10447,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1992,Operational,-99,-99,-99,-99,-99,-99,-99,-99,16.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.761474,12.863997,
3179,22750,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.519688,12.931106,
3180,559,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.2,19.65,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.776781,12.870382,
3181,7632,Ho Nui Coc,Nui Coc,Ho Nui Coc ,SEAWEA_UNKNOWN,Vietnam,2009,Operational,27,-99,-99,-99,-99,176,175.5,-99,18.7,-999.9,-999.9,-999.9,-99,-999.9,1.89,Hydropower,SEAWEA_UNKNOWN,105.730276,21.557426,
3182,9851,Cam Son,Cam Son,Cam Son,SEAWEA_UNKNOWN,Vietnam,1973,Operational,41.5,230,-99,-99,9.58,249.75,-99,145.3,1,-999.9,-999.9,-999.9,-99,-999.9,4.5,Irrigation,SEAWEA_UNKNOWN,106.511998,21.543569,
3183,9866,SEAWEA_UNKNOWN,Lang Thun,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1998,Operational,11,450,-99,-99,-99,0.9,-99,-99,15.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.497621,21.385987,
3184,9871,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,16.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.703627,21.322968,
3185,9884,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99,-99,-99,-99,-99,-99,-99,-99,16,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.527889,21.140317,
3186,20422,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99,-99,-99,-99,-99,-99,-99,-99,15.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.579974,21.90625,
3187,20497,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99,-99,-99,-99,-99,-99,-99,-99,14.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.134302,21.647867,
3188,20539,SEAWEA_UNKNOWN,Hong Linh,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,12,126,-99,-99,-99,0.5,-99,-99,15.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.081292,21.493737,
3189,20540,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.034654,21.490957,
3190,20541,SEAWEA_UNKNOWN,Suoi Cay,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,14,160,-99,-99,-99,4.6,-99,-99,15.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.171462,21.490371,
3191,20549,SEAWEA_UNKNOWN,Da Ong,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,13,240,-99,-99,-99,6.38,-99,-99,15.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.060273,21.469736,
3192,20554,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,13.5,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.623369,21.452189,
3193,20556,SEAWEA_UNKNOWN,Khuon Than,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,16.1,-99,2.4,-99,-99,20.1,20,-99,14.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Water supply,SEAWEA_UNKNOWN,106.528125,21.447151,
3194,20566,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1990,Operational,-99,-99,-99,-99,-99,-99,-99,-99,14.6,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.614156,21.4228,
3195,20571,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.626042,21.40773,
3196,20573,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,15,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.640775,21.404807,
3197,20575,SEAWEA_UNKNOWN,Bau Lay,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,11,440,-99,-99,-99,2.66,-99,-99,15.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.540735,21.402841,
3198,20585,SEAWEA_UNKNOWN,Cay Da,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,17,250,-99,-99,-99,2.97,-99,-99,14.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.402542,21.374598,
3199,20588,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.4,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.416101,21.370334,
3200,20629,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,15.4,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.817708,21.261287,
3201,20679,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,16.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.806591,21.120705,
3202,20689,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.464218,21.140125,
3203,20693,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.555651,21.135795,
3204,26780,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.448065,21.471175,
3205,26810,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,13.5,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.302488,21.822453,
3206,28391,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.671521,21.407167,
3207,28392,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14.1,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.521949,21.399017,
3208,28393,SEAWEA_UNKNOWN,Suoi Nua,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2000,Operational,24,248,-99,-99,-99,6.28,-99,-99,15.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Irrigation,SEAWEA_UNKNOWN,106.446764,21.378015,
3209,30976,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,14,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.473537,21.488915,
3210,30977,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,13.6,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.398787,21.492154,
3211,32656,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,13.5,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.651042,21.471417,
3212,32657,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,13.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,106.154057,21.493375,
3213,7672,Nam Cat,Nam Cat,Nam Cat,Storage,Vietnam,2012,Operational,85,-999.9,-999.9,-999.9,0.032,-999.9,-999.9,0.1777,-999.9,-999.9,-999.9,-999.9,-99,-999.9,3.2,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.7776,22.2016,
3214,488,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thac Gieng 1 ,SEAWEA_UNKNOWN,Vietnam,2021,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,4.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.89631,22.09578,
